,S_INFO_WINDCODE,S_VAL_MV,S_INFO_PROVINCE
2840,000570.SZ,250372.9494,江苏省
2841,300276.SZ,681459.9675,湖北省
2842,300031.SZ,472947.3201,江苏省
2843,688029.SH,2160108.0,江苏省
2844,600579.SH,832355.9642,山东省
2845,002658.SZ,428870.6408,北京
2846,600908.SH,1001755.9086,江苏省
2847,601000.SH,1522963.6538,河北省
2848,600138.SH,842549.76,北京
2849,603843.SH,283362.1252,青海省
2850,300082.SZ,382564.64,辽宁省
2851,600733.SH,2218473.679,北京
2852,600119.SH,171221.8,上海
2853,000860.SZ,3753340.9643,北京
2854,600517.SH,1044249.2237,上海
2855,300493.SZ,343012.5837,上海
2856,603333.SH,552659.015,四川省
2857,600821.SH,197727.4069,天津
2858,300283.SZ,187705.6916,浙江省
2859,002439.SZ,2914250.9078,北京
2860,300078.SZ,1024398.6035,浙江省
2861,600689.SH,198780.4382,上海
2862,300346.SZ,501696.4119,江苏省
2863,603707.SH,2827914.8015,江苏省
2864,300224.SZ,586454.8375,山东省
2865,002514.SZ,359568.2373,江苏省
2866,600880.SH,416559.5271,四川省
2867,300140.SZ,463132.5524,陕西省
2868,300100.SZ,293868.0599,浙江省
2869,002943.SZ,285800.0,湖南省
2870,300428.SZ,780798.4916,河北省
2871,600139.SH,221733.3202,四川省
2872,000690.SZ,1246783.7449,广东省
2873,600551.SH,407189.3633,安徽省
2874,002020.SZ,797359.2,浙江省
2875,300484.SZ,231504.0,广东省
2876,600571.SH,426488.8415,浙江省
2877,002091.SZ,836492.0799,江苏省
2878,300321.SZ,140748.0,山东省
2879,300668.SZ,193986.96,广东省
2880,600241.SH,151271.2871,辽宁省
2881,300323.SZ,534066.9388,湖北省
2882,002454.SZ,300462.0048,上海
2883,600258.SH,1720613.3998,北京
2884,002807.SZ,964359.3411,江苏省
2885,000056.SZ,558289.0498,广东省
2886,300106.SZ,149200.6109,新疆维吾尔自治区
2887,600271.SH,3883349.0104,北京
2888,002600.SZ,6477335.2582,广东省
2889,002789.SZ,234668.0,广东省
2890,300405.SZ,165531.842,辽宁省
2891,002393.SZ,451211.1952,天津
2892,300724.SZ,1031360.0,广东省
2893,603214.SH,433242.0,上海
2894,300780.SZ,373421.82,四川省
2895,300663.SZ,818648.7879,北京
2896,300293.SZ,226260.0,辽宁省
2897,600183.SH,5672268.8193,广东省
2898,600470.SH,238892.8,安徽省
2899,300414.SZ,397798.4959,四川省
2900,002610.SZ,731726.6858,江苏省
2901,000429.SZ,1666372.4824,广东省
2902,601952.SH,899834.0,江苏省
2903,300675.SZ,223373.3841,广东省
2904,002255.SZ,350384.7589,江苏省
2905,002830.SZ,206943.68,广东省
2906,002341.SZ,674045.5363,广东省
2907,601515.SH,924739.2,广东省
2908,002696.SZ,217816.1907,广西壮族自治区
2909,002900.SZ,378337.0598,黑龙江省
2910,603656.SH,246994.5744,安徽省
2911,002648.SZ,1399435.8483,浙江省
2912,002785.SZ,295400.0,福建省
2913,300209.SZ,589392.6674,江苏省
2914,002247.SZ,262918.8451,浙江省
2915,300705.SZ,265188.4,湖南省
2916,002624.SZ,3534236.0121,浙江省
2917,000987.SZ,2606981.862,广东省
2918,603901.SH,344041.6074,浙江省
2919,000886.SZ,348067.5616,海南省
2920,601968.SH,391666.651,上海
2921,000665.SZ,509728.5136,湖北省
2922,603798.SH,251200.0,山东省
2923,002608.SZ,2833559.778,江苏省
2924,600641.SH,1026240.0862,上海
2925,601139.SH,2131745.727,广东省
2926,002288.SZ,419239.6848,广东省
2927,300410.SZ,319618.9987,广东省
2928,300458.SZ,817931.0128,广东省
2929,002233.SZ,1161275.8656,广东省
2930,300488.SZ,300932.9135,浙江省
2931,600029.SH,8280341.2931,广东省
2932,002379.SZ,368707.2,山东省
2933,603777.SH,426576.6202,上海
2934,000596.SZ,5339167.2,安徽省
2935,600195.SH,1329319.824,北京
2936,000895.SZ,8656687.9515,河南省
2937,000590.SZ,276828.7847,湖南省
2938,600219.SH,2509601.1192,山东省
2939,000818.SZ,608580.0,辽宁省
2940,603968.SH,316126.08,江苏省
2941,002052.SZ,322254.5878,广东省
2942,000591.SZ,941221.684,重庆
2943,000541.SZ,706669.8078,广东省
2944,600222.SH,268578.7804,河南省
2945,601318.SH,164065166.6548,广东省
2946,300531.SZ,479640.0,广东省
2947,300696.SZ,303364.0,四川省
2948,600479.SH,368286.263,湖南省
2949,300367.SZ,591907.3954,北京
2950,603309.SH,300600.0,广东省
2951,600983.SH,388584.573,安徽省
2952,600064.SH,1161799.4747,江苏省
2953,002609.SZ,588400.9991,广东省
2954,688333.SH,635040.0,陕西省
2955,300114.SZ,651018.0699,陕西省
2956,002023.SZ,856687.4154,四川省
2957,603558.SH,373471.6451,浙江省
2958,300312.SZ,171221.4,北京
2959,601878.SH,2896676.9727,浙江省
2960,300178.SZ,344628.1358,广东省
2961,300717.SZ,172032.0,江苏省
2962,603196.SH,201360.0,上海
2963,300302.SZ,543306.4545,北京
2964,002694.SZ,201255.3216,湖北省
2965,600310.SH,351804.375,广西壮族自治区
2966,603587.SH,905859.0,上海
2967,300187.SZ,332562.0851,湖南省
2968,000933.SZ,838120.5,河南省
2969,600396.SH,268032.6407,辽宁省
2970,300411.SZ,347738.7678,浙江省
2971,300470.SZ,536529.3417,四川省
2972,603706.SH,367360.0,新疆维吾尔自治区
2973,600513.SH,197640.2838,江苏省
2974,600885.SH,1846263.8874,湖北省
2975,600071.SH,288894.8101,江西省
2976,603188.SH,430272.0,江苏省
2977,603978.SH,466240.0,广东省
2978,002272.SZ,202194.0,四川省
2979,601668.SH,23089696.1086,北京
2980,601163.SH,1101600.0,山东省
2981,600020.SH,943896.1694,河南省
2982,002812.SZ,2656918.1702,云南省
2983,600965.SH,655779.465,河北省
2984,600780.SH,386371.3503,山西省
2985,600343.SH,586511.6338,陕西省
2986,002294.SZ,2033455.104,广东省
2987,000014.SZ,189401.1706,广东省
2988,002055.SZ,538216.7757,广东省
2989,603586.SH,338206.242,山东省
2990,603602.SH,346057.6,浙江省
2991,600158.SH,827704.4009,天津
2992,002566.SZ,213463.782,吉林省
2993,000906.SZ,410192.0488,浙江省
2994,000768.SZ,4139124.3811,陕西省
2995,600436.SH,6888072.5866,福建省
2996,601788.SH,5224022.395,上海
2997,300509.SZ,229596.0,江苏省
2998,002751.SZ,400570.1883,广东省
2999,600707.SH,1643482.4973,陕西省
3000,600153.SH,2477965.2632,福建省
3001,300671.SZ,299246.01,广东省
3002,000678.SZ,324026.3169,湖北省
3003,002321.SZ,310957.4202,河南省
3004,002156.SZ,1160626.7994,江苏省
3005,000062.SZ,1508201.2423,广东省
3006,600189.SH,273846.203,吉林省
3007,002153.SZ,4030304.7225,北京
3008,002929.SZ,599988.5711,广西壮族自治区
3009,002489.SZ,776737.9316,浙江省
3010,600255.SH,284904.5624,安徽省
3011,002948.SZ,2868162.84,山东省
3012,300611.SZ,161055.495,浙江省
3013,603590.SH,634400.0,北京
3014,601107.SH,1152888.62,四川省
3015,000980.SZ,654937.826,浙江省
3016,000521.SZ,349940.2901,安徽省
3017,300427.SZ,487701.7662,福建省
3018,002846.SZ,251727.5136,广东省
3019,002627.SZ,257850.8356,湖北省
3020,603992.SH,915906.5157,福建省
3021,002228.SZ,533299.7283,福建省
3022,000635.SZ,233983.6287,宁夏回族自治区
3023,603810.SH,283600.0,江苏省
3024,601126.SH,466760.728,北京
3025,002306.SZ,214400.0,北京
3026,600718.SH,1354183.6216,辽宁省
3027,603518.SH,183727.0999,江苏省
3028,600691.SH,558355.7587,山西省
3029,000789.SZ,791792.0623,江西省
3030,002184.SZ,260149.6843,上海
3031,601988.SH,107745931.5942,北京
3032,600620.SH,451146.8632,上海
3033,002431.SZ,468400.4168,河南省
3034,603699.SH,850500.0,江苏省
3035,600098.SH,1744765.7971,广东省
3036,603997.SH,541582.9804,浙江省
3037,600410.SH,1224000.1287,北京
3038,601566.SH,641869.6966,福建省
3039,603496.SH,388916.8331,上海
3040,603966.SH,221317.6004,江苏省
3041,002739.SZ,3157132.5695,北京
3042,300572.SZ,986061.6449,广东省
3043,002125.SZ,279244.7879,湖南省
3044,002088.SZ,419212.6562,山东省
3045,600103.SH,472692.6504,福建省
3046,600363.SH,547693.7863,江西省
3047,002684.SZ,154893.2082,广东省
3048,603136.SH,260188.0,江苏省
3049,002138.SZ,1627150.4384,广东省
3050,002840.SZ,462980.6835,浙江省
3051,002208.SZ,345195.84,安徽省
3052,601068.SH,1686668.0002,北京
3053,603880.SH,176774.0,江苏省
3054,000560.SZ,1005798.8634,云南省
3055,300182.SZ,1094358.343,北京
3056,603956.SH,889404.6888,上海
3057,002062.SZ,380362.5,浙江省
3058,600854.SH,194796.9518,江苏省
3059,000626.SZ,402813.1773,江苏省
3060,000525.SZ,565092.0054,江苏省
3061,300351.SZ,362541.5549,浙江省
3062,300139.SZ,229886.0,北京
3063,600352.SH,4525384.6173,浙江省
3064,600706.SH,184176.9266,陕西省
3065,000669.SZ,321152.9522,吉林省
3066,600477.SH,605371.1729,浙江省
3067,000928.SZ,640898.1004,吉林省
3068,600482.SH,3678141.2375,河北省
3069,603713.SH,571777.44,上海
3070,000791.SZ,501683.7949,甘肃省
3071,600373.SH,1716913.2712,江西省
3072,002637.SZ,336219.3,浙江省
3073,300029.SZ,134600.0,江苏省
3074,600563.SH,959625.0,福建省
3075,603630.SH,311513.28,广东省
3076,002230.SZ,7644445.508,安徽省
3077,300737.SZ,656341.488,广东省
3078,600708.SH,804537.8642,上海
3079,002941.SZ,1608630.0,新疆维吾尔自治区
3080,000063.SZ,13747043.6739,广东省
3081,600483.SH,1322160.9978,福建省
3082,002331.SZ,424022.5706,安徽省
3083,603869.SH,641724.6462,广西壮族自治区
3084,002488.SZ,776688.9708,浙江省
3085,002345.SZ,368502.9717,广东省
3086,300087.SZ,345124.7169,安徽省
3087,600283.SH,330404.0295,浙江省
3088,600063.SH,695247.9838,安徽省
3089,002961.SZ,1556165.0,福建省
3090,002670.SZ,2149879.0495,广东省
3091,300519.SZ,215840.0,浙江省
3092,300468.SZ,375101.9981,广东省
3093,300123.SZ,721463.6693,湖南省
3094,603118.SH,934758.6651,广东省
3095,300781.SZ,298853.9197,广东省
3096,603021.SH,244760.2736,山东省
3097,000032.SZ,521069.9925,广东省
3098,600518.SH,2009440.1167,广东省
3099,603036.SH,234474.08,江苏省
3100,600178.SH,218101.76,黑龙江省
3101,002162.SZ,303943.9,上海
3102,300726.SZ,1066666.6,湖南省
3103,300279.SZ,243326.5629,江苏省
3104,603888.SH,1005359.8703,北京
3105,000401.SZ,2083270.425,河北省
3106,300355.SZ,548650.7917,内蒙古自治区
3107,300416.SZ,379481.4981,江苏省
3108,600250.SH,169702.2538,江苏省
3109,603505.SH,443760.0,浙江省
3110,600573.SH,161750.0,福建省
3111,300249.SZ,270356.5799,四川省
3112,002202.SZ,5179932.9352,新疆维吾尔自治区
3113,601577.SH,3021231.9648,湖南省
3114,600125.SH,763730.2963,辽宁省
3115,002242.SZ,1629770.688,山东省
3116,603217.SH,488520.64,山东省
3117,600698.SH,303207.0413,湖南省
3118,002836.SZ,219680.0,广东省
3119,600785.SH,336641.8698,宁夏回族自治区
3120,603123.SH,311341.6679,北京
3121,603912.SH,338524.68,江苏省
3122,002544.SZ,721371.5689,广东省
3123,603659.SH,2070889.362,上海
3124,300499.SZ,237107.7338,广东省
3125,600076.SH,437493.7266,山东省
3126,300277.SZ,236510.0,广东省
3127,002204.SZ,627695.2604,辽宁省
3128,601390.SH,14570561.0648,北京
3129,603225.SH,1391359.6546,浙江省
3130,000890.SZ,227405.3184,江苏省
3131,002319.SZ,191000.0,广东省
3132,603032.SH,394899.744,新疆维吾尔自治区
3133,600917.SH,1140548.0,重庆
3134,000683.SZ,910460.5659,内蒙古自治区
3135,002039.SZ,430917.5121,贵州省
3136,600351.SH,444290.0133,山西省
3137,300723.SZ,620554.55,广东省
3138,600070.SH,437390.8469,浙江省
3139,002178.SZ,274178.9054,上海
3140,000558.SZ,464120.6216,浙江省
3141,300334.SZ,230173.8013,天津
3142,300294.SZ,1412639.0534,江西省
3143,002595.SZ,1525600.0,山东省
3144,600973.SH,449737.4063,江苏省
3145,600645.SH,814747.7655,天津
3146,600180.SH,750160.3684,山东省
3147,000403.SZ,976372.9596,山西省
3148,300620.SZ,342919.252,广东省
3149,601880.SH,2617590.8078,辽宁省
3150,300348.SZ,807514.0108,广东省
3151,002210.SZ,203304.2875,广东省
3152,300381.SZ,461954.3574,广东省
3153,300684.SZ,590049.9864,北京
3154,300553.SZ,170640.0,浙江省
3155,603306.SH,440084.3584,福建省
3156,603989.SH,733984.0689,湖南省
3157,601808.SH,6384390.096,天津
3158,603488.SH,177181.968,江苏省
3159,603006.SH,209421.6919,上海
3160,300041.SZ,468283.6532,湖北省
3161,601028.SH,405607.3437,江苏省
3162,002270.SZ,413026.0867,山东省
3163,002908.SZ,291852.704,广东省
3164,603165.SH,315686.56,浙江省
3165,300085.SZ,1132744.7776,广东省
3166,600388.SH,1070119.05,福建省
3167,000592.SZ,548625.7733,福建省
3168,601236.SH,5359272.9591,云南省
3169,300487.SZ,772267.0813,陕西省
3170,600345.SH,436392.0,湖北省
3171,603379.SH,1661375.0936,浙江省
3172,300163.SZ,166374.0,浙江省
3173,002362.SZ,367579.8606,北京
3174,600703.SH,5232619.1826,湖北省
3175,002607.SZ,11644050.0464,安徽省
3176,600281.SH,223250.4789,山西省
3177,002661.SZ,395556.5654,湖南省
3178,000001.SZ,32039170.9449,广东省
3179,002130.SZ,542621.6997,广东省
3180,603789.SH,377520.0,浙江省
3181,600696.SH,457888.651,上海
3182,603727.SH,380017.335,天津
3183,002066.SZ,177870.0,北京
3184,002939.SZ,4468903.7054,广东省
3185,000815.SZ,522837.8023,宁夏回族自治区
3186,601128.SH,2250242.7144,江苏省
3187,603187.SH,398350.8,山东省
3188,002702.SZ,217784.28,福建省
3189,603168.SH,258396.5917,浙江省
3190,002287.SZ,1086809.507,西藏自治区
3191,300455.SZ,434179.2,北京
3192,002797.SZ,2301076.8,广东省
3193,002476.SZ,392292.0,山东省
3194,300578.SZ,441070.743,上海
3195,002495.SZ,288172.6848,广东省
3196,603023.SH,227243.2724,黑龙江省
3197,002327.SZ,573634.7418,广东省
3198,600664.SH,960188.3061,黑龙江省
3199,603085.SH,241518.4896,浙江省
3200,600297.SH,3198711.9052,辽宁省
3201,002246.SZ,418364.513,四川省
3202,002832.SZ,807992.1823,广东省
3203,600807.SH,364469.5092,山东省
3204,601328.SH,41661389.6478,上海
3205,600559.SH,1081231.37,河北省
3206,600596.SH,675662.6784,浙江省
3207,600519.SH,147702481.1262,贵州省
3208,601567.SH,974758.0443,浙江省
3209,002397.SZ,370935.09,湖南省
3210,300083.SZ,443590.4911,广东省
3211,000903.SZ,488758.6125,云南省
3212,601965.SH,663465.3398,重庆
3213,603729.SH,137953.564,上海
3214,600403.SH,886991.4011,河南省
3215,601966.SH,2546425.2539,山东省
3216,603444.SH,2130804.7957,福建省
3217,300280.SZ,285235.7094,江苏省
3218,300330.SZ,177744.0,上海
3219,600261.SH,646185.8039,浙江省
3220,000629.SZ,2551154.622,四川省
3221,600448.SH,328555.9235,山东省
3222,603377.SH,1352400.0,北京
3223,002487.SZ,293087.52,辽宁省
3224,300263.SZ,407116.8403,河南省
3225,603421.SH,770970.9562,山东省
3226,603258.SH,559316.745,浙江省
3227,300146.SZ,2693402.3269,广东省
3228,601991.SH,4941291.7046,北京
3229,300645.SZ,187846.6672,浙江省
3230,300386.SZ,547219.596,北京
3231,600233.SH,3494232.9477,辽宁省
3232,600667.SH,1489076.4558,江苏省
3233,002218.SZ,363484.5786,广东省
3234,002771.SZ,243056.7656,北京
3235,600060.SH,1176324.6186,山东省
3236,603156.SH,2928563.106,河北省
3237,600577.SH,503408.16,安徽省
3238,601003.SH,1335215.2572,广西壮族自治区
3239,600400.SH,846107.8086,江苏省
3240,600111.SH,3694828.122,内蒙古自治区
3241,000627.SZ,3453499.7863,湖北省
3242,300621.SZ,233232.16,广东省
3243,600231.SH,750963.4234,辽宁省
3244,300328.SZ,573511.8704,广东省
3245,603768.SH,234804.0,安徽省
3246,002155.SZ,1010915.1976,湖南省
3247,600800.SH,340477.9732,天津
3248,600489.SH,2985233.6685,北京
3249,002276.SZ,625435.4152,浙江省
3250,002517.SZ,572569.6906,福建省
3251,300042.SZ,337674.0,广东省
3252,002773.SZ,2940257.0229,四川省
3253,600336.SH,344447.9889,山东省
3254,600936.SH,675094.6006,广西壮族自治区
3255,002142.SZ,14937586.5673,浙江省
3256,002098.SZ,234848.0,福建省
3257,600080.SH,239639.523,陕西省
3258,601908.SH,604575.2034,北京
3259,300074.SZ,257069.2074,上海
3260,600179.SH,761333.7165,黑龙江省
3261,603689.SH,385056.0,安徽省
3262,603002.SH,264197.031,广东省
3263,600535.SH,2337069.3238,天津
3264,002962.SZ,803577.6,湖北省
3265,300770.SZ,1228459.1461,广东省
3266,002564.SZ,415561.3848,江苏省
3267,600889.SH,168885.5106,江苏省
3268,300533.SZ,464500.5508,广东省
3269,601888.SH,18597329.5566,北京
3270,002402.SZ,1043631.1831,广东省
3271,002317.SZ,828306.9143,广东省
3272,600666.SH,216009.4182,黑龙江省
3273,002220.SZ,97342.9794,辽宁省
3274,600714.SH,168006.7672,青海省
3275,300358.SZ,313016.6458,湖南省
3276,600369.SH,2540299.1058,重庆
3277,300450.SZ,2785784.1637,江苏省
3278,601949.SH,1171867.5,北京
3279,603899.SH,4348840.0,上海
3280,300030.SZ,186821.4681,广东省
3281,300387.SZ,275182.2811,湖北省
3282,300352.SZ,1000378.62,北京
3283,600248.SH,394719.649,陕西省
3284,002727.SZ,1399552.5841,云南省
3285,002959.SZ,954000.0,广东省
3286,002159.SZ,177909.3325,湖北省
3287,603192.SH,294720.0009,上海
3288,000779.SZ,419884.8919,甘肃省
3289,603983.SH,2684695.0,广东省
3290,300010.SZ,881349.5167,北京
3291,603179.SH,333243.9238,江苏省
3292,002414.SZ,2045999.1405,湖北省
3293,002021.SZ,112801.6666,浙江省
3294,002755.SZ,1421013.4974,北京
3295,603315.SH,391765.5129,辽宁省
3296,600426.SH,2636815.4548,山东省
3297,002040.SZ,353779.7308,江苏省
3298,300006.SZ,397185.9492,重庆
3299,300694.SZ,316085.3222,江苏省
3300,002822.SZ,506010.0,广东省
3301,600791.SH,169830.0,北京
3302,000544.SZ,645241.1311,河南省
3303,000681.SZ,1399753.7171,江苏省
3304,603603.SH,619573.755,北京
3305,600909.SH,2241399.0,安徽省
3306,300194.SZ,640065.2615,重庆
3307,300152.SZ,285832.8,河北省
3308,600302.SH,153282.3432,陕西省
3309,002383.SZ,774219.3532,北京
3310,603681.SH,528761.7511,上海
3311,600618.SH,874238.3819,上海
3312,000800.SZ,1266195.0,吉林省
3313,002672.SZ,890697.5743,广东省
3314,603090.SH,166800.0,江苏省
3315,002490.SZ,321532.9052,山东省
3316,603996.SH,183391.65,浙江省
3317,600883.SH,151804.584,云南省
3318,002868.SZ,253920.0,福建省
3319,002457.SZ,271678.512,宁夏回族自治区
3320,600226.SH,1004364.8477,浙江省
3321,000069.SZ,5831982.0611,广东省
3322,601360.SH,15753484.4839,天津
3323,600109.SH,2597924.6473,四川省
3324,000955.SZ,209435.655,海南省
3325,600527.SH,310273.8283,江苏省
3326,002719.SZ,185284.3822,新疆维吾尔自治区
3327,000008.SZ,984401.5525,北京
3328,300134.SZ,1341586.5145,广东省
3329,603323.SH,961033.3049,江苏省
3330,000976.SZ,855283.8347,广东省
3331,000096.SZ,526416.0,广东省
3332,300698.SZ,274164.0,浙江省
3333,600773.SH,461468.9989,西藏自治区
3334,603855.SH,288361.97,上海
3335,002824.SZ,200811.1392,广东省
3336,603278.SH,298915.5618,山东省
3337,300246.SZ,223806.816,广东省
3338,300314.SZ,281088.0,浙江省
3339,600805.SH,430552.614,江苏省
3340,603766.SH,739275.066,重庆
3341,000004.SZ,157792.1892,广东省
3342,002350.SZ,277992.7081,北京
3343,600505.SH,273061.0575,四川省
3344,002681.SZ,868614.6186,广东省
3345,600256.SH,2309951.4898,新疆维吾尔自治区
3346,002183.SZ,878796.8971,广东省
3347,300644.SZ,189120.0,江苏省
3348,000851.SZ,465614.1218,贵州省
3349,300664.SZ,559200.0,江苏省
3350,300066.SZ,461774.7683,江西省
3351,000831.SZ,1206493.4466,山西省
3352,603917.SH,163699.2,浙江省
3353,603157.SH,260144.03,上海
3354,000848.SZ,736857.7342,河北省
3355,600168.SH,493150.9359,湖北省
3356,600623.SH,1528445.4499,上海
3357,002219.SZ,481230.9989,甘肃省
3358,600681.SH,1044543.9844,湖北省
3359,600319.SH,159374.97,山东省
3360,600769.SH,233985.7728,湖北省
3361,688015.SH,629600.0,北京
3362,002174.SZ,1468637.3941,福建省
3363,000697.SZ,834818.7613,陕西省
3364,000026.SZ,345072.7583,广东省
3365,603636.SH,586199.8173,福建省
3366,600021.SH,2101582.8502,上海
3367,603683.SH,171637.85,上海
3368,000037.SZ,807099.116,广东省
3369,600084.SH,327004.5075,新疆维吾尔自治区
3370,300170.SZ,900896.3278,上海
3371,002323.SZ,97690.5849,江苏省
3372,300761.SZ,2656722.64,江苏省
3373,300385.SZ,264851.0166,江苏省
3374,002177.SZ,437684.9941,广东省
3375,300589.SZ,259188.3684,广东省
3376,600550.SH,607704.3984,河北省
3377,000798.SZ,182089.35,北京
3378,002860.SZ,227305.9588,浙江省
3379,000751.SZ,439879.215,辽宁省
3380,002580.SZ,188530.1973,山东省
3381,600742.SH,596495.988,吉林省
3382,300642.SZ,405863.2734,上海
3383,002342.SZ,304320.0,河北省
3384,000156.SZ,1351650.8436,浙江省
3385,002181.SZ,593300.7269,广东省
3386,603657.SH,245856.0,浙江省
3387,603612.SH,339682.7549,山东省
3388,600697.SH,278085.9551,吉林省
3389,300179.SZ,262184.7,河南省
3390,002545.SZ,849480.8741,山东省
3391,000422.SZ,266666.4135,湖北省
3392,600173.SH,358972.5409,浙江省
3393,603321.SH,237004.0,浙江省
3394,600303.SH,237812.6823,辽宁省
3395,300599.SZ,314944.0,广东省
3396,000554.SZ,240877.4523,山东省
3397,002038.SZ,1343773.8,北京
3398,000158.SZ,877676.6043,河北省
3399,300223.SZ,984894.4627,北京
3400,002817.SZ,163286.28,安徽省
3401,603876.SH,605870.0,江苏省
3402,603991.SH,140051.2612,上海
3403,000803.SZ,189680.3761,四川省
3404,600856.SH,330730.3597,吉林省
3405,600779.SH,2242424.7538,四川省
3406,002664.SZ,571228.56,浙江省
3407,000517.SZ,862842.9934,浙江省
3408,002546.SZ,336955.8348,江苏省
3409,601011.SH,836075.0558,黑龙江省
3410,600185.SH,1050715.2753,广东省
3411,600751.SH,843707.2949,天津
3412,600576.SH,263865.4262,浙江省
3413,300092.SZ,163972.092,四川省
3414,600798.SH,436765.3808,浙江省
3415,688030.SH,878048.6679,江苏省
3416,002418.SZ,313646.4,浙江省
3417,600817.SH,121165.2917,河南省
3418,002850.SZ,626640.0,广东省
3419,002777.SZ,783938.1777,四川省
3420,002256.SZ,468720.5561,广东省
3421,002896.SZ,178960.0,浙江省
3422,000767.SZ,778466.3814,山西省
3423,000631.SZ,690835.4437,吉林省
3424,002097.SZ,636543.452,湖南省
3425,603669.SH,388824.8,西藏自治区
3426,603200.SH,246487.4125,上海
3427,600588.SH,7528015.2811,北京
3428,002855.SZ,277883.0795,广东省
3429,002865.SZ,199119.6714,海南省
3430,000785.SZ,277348.7546,湖北省
3431,603227.SH,264138.7,新疆维吾尔自治区
3432,603368.SH,950281.3816,广西壮族自治区
3433,002292.SZ,989369.2937,广东省
3434,603088.SH,144256.0,浙江省
3435,300776.SZ,956897.0457,湖北省
3436,300228.SZ,247716.6204,江苏省
3437,688388.SH,1060413.468,广东省
3438,600146.SH,942759.82,宁夏回族自治区
3439,300001.SZ,1612073.2412,山东省
3440,600311.SH,237619.2,甘肃省
3441,000887.SZ,1042580.5763,安徽省
3442,603106.SH,386786.4,天津
3443,601101.SH,650399.0634,北京
3444,603331.SH,208702.4875,浙江省
3445,603345.SH,1212451.2402,福建省
3446,601699.SH,2162788.8516,山西省
3447,002750.SZ,582727.5,云南省
3448,300318.SZ,324309.4965,北京
3449,300610.SZ,185336.4,江苏省
3450,603915.SH,758003.6264,江苏省
3451,600337.SH,703052.3562,新疆维吾尔自治区
3452,002309.SZ,531790.1115,江苏省
3453,002800.SZ,227848.68,新疆维吾尔自治区
3454,600105.SH,499490.6807,江苏省
3455,600547.SH,9971450.6201,山东省
3456,002522.SZ,545279.191,浙江省
3457,603199.SH,261868.88,安徽省
3458,000869.SZ,1954943.328,山东省
3459,603166.SH,329773.3253,广西壮族自治区
3460,002549.SZ,343035.0,湖南省
3461,300024.SZ,2201498.0996,辽宁省
3462,300772.SZ,485915.88,浙江省
3463,600475.SH,582886.6839,江苏省
3464,600546.SH,1280666.6664,山西省
3465,603596.SH,647569.185,安徽省
3466,600828.SH,826155.6744,四川省
3467,600165.SH,262995.3696,宁夏回族自治区
3468,000682.SZ,675726.4115,山东省
3469,603583.SH,587530.7925,浙江省
3470,300626.SZ,147600.0,浙江省
3471,600523.SH,553097.8858,贵州省
3472,002643.SZ,1128234.3198,山东省
3473,002466.SZ,2978304.5606,四川省
3474,603005.SH,461655.7046,江苏省
3475,002956.SZ,426080.0,广西壮族自治区
3476,603380.SH,252160.0,江苏省
3477,002655.SZ,398160.0,山东省
3478,603856.SH,264619.8672,山东省
3479,002369.SZ,457702.1096,广东省
3480,600679.SH,512803.6574,上海
3481,600439.SH,367895.268,河南省
3482,002304.SZ,15371277.6,江苏省
3483,600421.SH,155306.4,湖北省
3484,002897.SZ,395617.696,浙江省
3485,300150.SZ,234627.5273,北京
3486,603101.SH,198912.0,新疆维吾尔自治区
3487,300461.SZ,223648.0753,浙江省
3488,600808.SH,2063782.5578,安徽省
3489,002447.SZ,452420.181,辽宁省
3490,002801.SZ,415104.0,浙江省
3491,002037.SZ,351090.2225,贵州省
3492,600289.SH,141986.7155,黑龙江省
3493,300395.SZ,664650.413,湖北省
3494,601607.SH,5249338.9777,上海
3495,002458.SZ,1469476.0247,山东省
3496,300542.SZ,370768.1664,北京
3497,000650.SZ,827211.1708,江西省
3498,002957.SZ,1484200.0,广东省
3499,002653.SZ,2159925.6,西藏自治区
3500,600169.SH,602529.425,山西省
3501,603696.SH,224851.2,福建省
3502,300429.SZ,708473.4085,江苏省
3503,000425.SZ,3650489.4884,江苏省
3504,600325.SH,1594588.2783,广东省
3505,600996.SH,929683.9107,贵州省
3506,600132.SH,1992509.4222,重庆
3507,002096.SZ,223886.061,湖南省
3508,600845.SH,4051056.8951,上海
3509,000153.SZ,199146.1047,安徽省
3510,002086.SZ,314641.6,山东省
3511,603527.SH,183390.48,安徽省
3512,000913.SZ,455350.144,浙江省
3513,601233.SH,2313605.5743,浙江省
3514,000967.SZ,2037012.022,浙江省
3515,600062.SH,1310306.5638,北京
3516,601216.SH,2522967.1996,内蒙古自治区
3517,688321.SH,2132410.0,广东省
3518,300712.SZ,224534.232,福建省
3519,000935.SZ,1063472.3839,四川省
3520,000915.SZ,527245.8413,山东省
3521,603579.SH,362040.0,上海
3522,002528.SZ,534609.0866,广东省
3523,000545.SZ,304931.4267,吉林省
3524,603613.SH,1001194.65,北京
3525,600688.SH,4459411.162,上海
3526,600652.SH,183194.7696,上海
3527,002061.SZ,764855.2829,浙江省
3528,603816.SH,2072040.1655,浙江省
3529,002878.SZ,340751.9493,北京
3530,002359.SZ,223961.5026,广东省
3531,002232.SZ,359522.6404,吉林省
3532,600385.SH,105156.0751,山东省
3533,300044.SZ,557541.9241,广东省
3534,300615.SZ,402448.7584,广东省
3535,603688.SH,490429.2564,江苏省
